type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,14.485,18.350,1.491,7.213,0.400,1.150,-238.7342529296875,-1004.8,-1004.8,-2009.6
exploit,10.435,18.350,2.768,11.296,0.400,1.150,-152.22802734375,-28.275,-50.873,-79.148
explore,15.635,18.350,2.148,6.117,0.400,1.150,-271.7126770019531,-27.637,-35.442,-63.079
exploit,10.535,18.350,2.735,11.190,0.400,1.150,-126.5712890625,-27.429,-49.931,-77.36
exploit,13.435,18.350,0.388,8.229,0.400,1.150,-169.97509765625,-25.853,-40.666,-66.519
exploit,10.385,18.350,2.904,11.304,0.400,1.150,-121.241943359375,-25.722,-47.525,-73.247
exploit,10.485,18.350,2.865,10.962,0.400,1.150,8.70458984375,-28.935,-48.936,-77.871
exploit,10.435,18.350,2.914,11.190,0.400,1.150,-56.072021484375,-32.432,-51.832,-84.264
exploit,10.585,18.350,2.719,11.073,0.400,1.150,-111.3583984375,-29.915,-51.413,-81.328
exploit,10.235,18.350,2.747,11.248,0.427,1.150,-162.25537109375,-27.125,-52.04,-79.165
exploit,16.935,17.600,3.928,4.541,1.150,0.400,-217.33514404296875,-29.391,-32.905,-62.296
exploit,10.685,18.350,2.664,11.063,0.400,1.150,-153.37353515625,-1012.9,-1012.9,-2025.81
exploit,8.385,17.150,3.254,11.483,0.350,1.662,-92.92095947265625,-159.046,-200,-359.046
exploit,15.535,18.250,2.276,6.240,0.500,1.050,-242.3148193359375,-30.081,-37.471,-67.552
exploit,10.335,18.350,3.034,11.483,0.403,1.150,-201.262451171875,-30.413,-49.409,-79.822
exploit,15.585,18.200,2.303,6.274,0.550,1.000,-197.31118774414062,-132.447,-34.643,-167.09
exploit,10.335,18.350,2.885,11.377,0.403,1.150,-161.54248046875,-30.929,-50.02,-80.949
exploit,15.385,18.300,2.336,6.270,0.450,1.100,-195.97695922851562,-29.328,-37.73,-67.058
exploit,10.385,18.300,2.959,11.416,0.450,1.100,-198.82373046875,-33.804,-63.507,-97.311
exploit,15.485,18.100,2.319,6.303,0.650,0.900,-212.39215087890625,-132.281,-34.979,-167.26
exploit,15.485,18.350,2.387,6.250,0.400,1.150,-193.58984375,-26.889,-33.885,-60.774
exploit,15.385,18.300,2.254,6.296,0.450,1.100,-144.0216064453125,-27.929,-34.533,-62.462
exploit,15.485,18.200,2.358,6.177,0.550,1.000,-165.5634765625,-34.969,-133.367,-168.336
exploit,15.335,18.250,2.243,6.332,0.500,1.050,-124.50625610351562,-1178.12,-1178.12,-2356.23
exploit,10.585,18.350,2.684,11.256,0.400,1.150,-181.43701171875,-1025.47,-1025.47,-2050.94
exploit,11.685,18.350,1.466,9.863,0.400,1.150,-294.2943115234375,-25.889,-42.397,-68.286
exploit,17.035,17.600,3.909,4.690,1.150,0.400,-208.93869018554688,-29.04,-29.942,-58.982
exploit,10.385,18.350,2.941,11.293,0.400,1.150,-111.94580078125,-30.42,-49.419,-79.839
exploit,17.235,17.700,3.938,4.562,1.069,0.500,-168.0950927734375,-30.942,-32.842,-63.784
exploit,10.285,18.250,3.027,11.459,0.510,1.050,-230.284912109375,-29.569,-48.867,-78.436
exploit,10.435,18.350,2.989,11.230,0.400,1.150,-63.634765625,-30.068,-48.556,-78.624
exploit,10.285,18.350,2.975,11.478,0.412,1.150,-200.006103515625,-1039.12,-1039.12,-2078.24
exploit,10.335,18.300,2.912,11.455,0.453,1.100,-227.410400390625,-29.828,-49.818,-79.646
exploit,17.185,17.700,3.949,4.543,1.061,0.500,-129.33749389648438,-130.877,-31.877,-162.754
exploit,13.235,18.350,0.304,8.506,0.400,1.150,-251.9814453125,-26.115,-41.211,-67.326
exploit,13.385,18.350,0.650,8.245,0.400,1.150,-278.636474609375,-25.73,-41.129,-66.859
exploit,10.685,18.350,2.670,11.071,0.400,1.150,-201.61669921875,-29.01,-52.611,-81.621
exploit,10.235,18.300,2.966,11.490,0.474,1.100,-262.31298828125,-31.829,-59.63,-91.459
explore,12.385,18.250,0.872,9.375,0.500,1.050,-591.2850952148438,-29.763,-48.159,-77.922
exploit,17.285,17.650,3.906,4.638,1.128,0.450,-150.02224731445312,-131.365,-33.559,-164.924
exploit,17.235,17.650,3.924,4.634,1.118,0.450,-141.915283203125,-29.706,-30.91,-60.616
exploit,17.135,17.650,3.897,4.418,1.105,0.450,-78.15345764160156,-30.936,-35.932,-66.868
exploit,16.985,17.650,3.902,4.680,1.100,0.450,-171.77371215820312,-29.869,-32.764,-62.633
exploit,13.435,18.350,0.430,8.348,0.400,1.150,-192.817138671875,-1007.16,-1007.16,-2014.32
exploit,10.385,18.350,2.831,11.357,0.400,1.150,-197.912109375,-29.128,-51.528,-80.656
exploit,17.035,17.600,3.890,4.628,1.150,0.400,-104.24765014648438,-29.274,-35.459,-64.733
exploit,10.185,18.200,2.986,11.462,0.585,1.000,-293.349853515625,-30.362,-47.856,-78.218
exploit,10.235,18.350,2.920,11.282,0.427,1.150,-134.9951171875,-29.78,-52.38,-82.16
exploit,17.035,17.650,3.878,4.682,1.100,0.450,-169.32611083984375,-28.992,-33.79,-62.782
exploit,16.935,17.650,3.914,4.675,1.100,0.450,-143.31387329101562,-133.685,-141.684,-275.369
exploit,17.085,17.600,3.848,4.660,1.151,0.400,-124.57119750976562,-29.246,-33.64,-62.886
exploit,11.735,18.350,1.428,9.878,0.400,1.150,-278.62261962890625,-1028.26,-1028.26,-2056.51
exploit,17.235,17.700,3.950,4.504,1.069,0.500,-96.39581298828125,-29.083,-29.973,-59.056
exploit,17.085,17.600,3.916,4.651,1.151,0.400,-88.13591003417969,-28.382,-30.008,-58.39
exploit,17.135,17.650,3.866,4.633,1.105,0.450,-147.43386840820312,-31.69,-33.4,-65.09
exploit,10.435,18.350,2.801,11.375,0.400,1.150,-214.78662109375,-29.315,-48.917,-78.232
exploit,17.185,17.600,3.951,4.495,1.160,0.400,-16.814910888671875,-1012.59,-1012.59,-2025.18
exploit,10.335,18.250,2.936,11.338,0.502,1.050,-198.8515625,-28.757,-52.148,-80.905
exploit,16.885,17.700,3.761,4.796,1.050,0.500,-290.3323974609375,-29.799,-31.599,-61.398
exploit,17.035,17.600,3.921,4.643,1.150,0.400,-193.34228515625,-28.944,-33.441,-62.385
exploit,16.935,17.600,3.879,4.698,1.150,0.400,-172.0028076171875,-29.44,-32.54,-61.98
exploit,17.035,17.650,3.858,4.737,1.100,0.450,-172.54901123046875,-30.815,-36.014,-66.829
exploit,17.085,17.650,3.832,4.634,1.101,0.450,-202.33795166015625,-32.399,-32,-64.399
exploit,10.585,18.350,2.818,11.234,0.400,1.150,-136.13916015625,-1005.88,-1005.88,-2011.76
exploit,16.885,17.600,3.726,4.841,1.150,0.400,-183.659912109375,-30.125,-33.726,-63.851
exploit,10.485,18.350,3.013,11.285,0.400,1.150,-121.3115234375,-28.246,-50.946,-79.192
exploit,16.935,17.600,3.716,4.824,1.150,0.400,-171.8065185546875,-131.645,-33.947,-165.592
exploit,16.885,17.650,3.887,4.676,1.100,0.450,-154.95428466796875,-31.751,-33.142,-64.893
exploit,10.535,18.350,2.951,11.325,0.400,1.150,-159.0830078125,-28.699,-50.106,-78.805
exploit,10.385,18.350,2.827,11.353,0.400,1.150,-208.9267578125,-1049.82,-1049.82,-2099.64
explore,10.435,17.900,1.514,10.060,0.850,0.700,-711.2816772460938,-30.503,-48.901,-79.404
exploit,17.185,17.600,3.887,4.612,1.160,0.400,-170.49542236328125,-1065.33,-1065.33,-2130.66
exploit,16.985,17.650,3.769,4.771,1.100,0.450,-169.294677734375,-31.49,-34.094,-65.584
exploit,16.935,17.650,3.751,4.846,1.100,0.450,-207.8345947265625,-29.334,-32.632,-61.966
exploit,10.435,18.200,3.021,11.299,0.550,1.000,-158.6181640625,-28.246,-49.638,-77.884
exploit,10.335,18.350,2.925,11.273,0.403,1.150,-148.541015625,-28.335,-51.735,-80.07
exploit,10.385,18.250,3.030,11.336,0.500,1.050,-151.923583984375,-28.585,-48.482,-77.067
exploit,10.185,18.250,2.888,11.440,0.539,1.050,-281.169921875,-29.307,-51.207,-80.514
exploit,10.235,18.300,3.187,11.250,0.474,1.100,-39.095703125,-32.538,-75.261,-107.799
exploit,10.585,18.350,2.719,11.128,0.400,1.150,-188.50244140625,-28.372,-50.372,-78.744
exploit,10.385,18.350,2.851,11.285,0.400,1.150,-185.09375,-1017.32,-1017.32,-2034.63
explore,12.185,17.900,0.722,7.636,0.850,0.700,-693.0744018554688,-1131.2,-1131.2,-2262.41
exploit,16.835,17.700,3.766,4.763,1.050,0.500,-203.901611328125,-32.024,-36.223,-68.247
exploit,17.185,17.650,3.895,4.660,1.110,0.450,-216.5467529296875,-30.335,-37.127,-67.462
exploit,10.385,18.300,2.843,11.264,0.450,1.100,-202.7861328125,-1029.96,-1029.96,-2059.91
exploit,17.035,17.750,3.868,4.682,1.000,0.550,-178.56396484375,-29.852,-32.053,-61.905
exploit,10.285,18.350,2.972,11.164,0.412,1.150,-93.1162109375,-30.075,-52.776,-82.851
exploit,17.085,17.700,3.920,4.587,1.051,0.500,-222.6187744140625,-1042.89,-1042.89,-2085.78
exploit,9.985,18.200,3.142,11.664,0.680,0.971,-256.15771484375,-31.405,-50.903,-82.308
exploit,10.685,18.350,2.717,10.992,0.400,1.150,-160.580078125,-31.431,-53.134,-84.565
exploit,10.235,18.200,3.074,11.583,0.570,1.000,-237.6572265625,-31.673,-53.778,-85.451
exploit,10.185,18.300,3.174,11.492,0.492,1.100,-164.72265625,-27.141,-50.44,-77.581
exploit,16.935,17.600,3.780,4.820,1.150,0.400,-144.41162109375,-32.118,-32.62,-64.738
exploit,9.985,18.200,3.297,11.481,0.680,0.971,-96.7822265625,-1035.99,-1035.99,-2071.97
exploit,10.035,18.150,3.225,11.690,0.695,0.950,-214.579345703125,-31.839,-52.643,-84.482
exploit,16.835,17.600,3.616,4.947,1.150,0.400,-193.986083984375,-33.983,-37.638,-71.621
exploit,20.285,18.200,2.163,5.739,0.550,1.000,-100.3770751953125,-1070.57,-1070.57,-2141.14
explore,11.785,18.300,1.444,9.915,0.450,1.100,-410.74847412109375,-26.102,-42.701,-68.803
exploit,16.785,17.650,3.758,4.789,1.100,0.450,-180.3936767578125,-29.29,-33.894,-63.184
exploit,16.885,17.650,3.702,4.878,1.100,0.450,-165.519775390625,-131.444,-31.247,-162.691
exploit,16.835,17.650,3.692,4.877,1.100,0.450,-164.531982421875,-34.356,-36.156,-70.512
exploit,16.885,17.600,3.736,4.835,1.150,0.400,-128.421875,-1025.28,-1025.28,-2050.57
exploit,17.035,17.650,3.696,4.720,1.100,0.450,-231.3779296875,-30.402,-35.506,-65.908
explore,11.885,17.850,1.300,9.677,0.900,0.650,-443.47442626953125,-1080.76,-1080.76,-2161.53
exploit,16.935,17.600,3.739,4.796,1.150,0.400,-253.64208984375,-1044.88,-1044.88,-2089.76
exploit,13.485,18.350,0.445,8.283,0.400,1.150,-235.2841796875,-25.451,-40.154,-65.605
exploit,10.535,18.350,2.846,11.108,0.400,1.150,-108.80419921875,-28.81,-49.01,-77.82
exploit,10.535,18.350,2.843,11.287,0.400,1.150,-214.005859375,-31.17,-51.068,-82.238
exploit,17.085,17.800,3.869,4.562,0.951,0.600,-307.7138671875,-30.263,-30.962,-61.225
exploit,10.335,18.350,2.974,11.136,0.403,1.150,-71.0908203125,-34.106,-52.703,-86.809
exploit,10.785,18.350,2.857,10.947,0.400,1.150,-20.5029296875,-30.431,-48.342,-78.773
exploit,10.585,18.350,3.006,11.295,0.400,1.150,-169.1005859375,-1040.23,-1040.23,-2080.46
exploit,13.585,18.350,0.552,8.181,0.400,1.150,-251.144775390625,-1037.56,-1037.56,-2075.11
exploit,9.035,18.350,2.667,11.174,0.400,1.150,-255.56201171875,-28.434,-52.52,-80.954
exploit,10.335,18.300,2.887,11.056,0.453,1.100,-109.4755859375,-31.38,-52.084,-83.464
exploit,10.435,18.350,2.889,11.356,0.400,1.150,-248.37841796875,-28.922,-47.814,-76.736
exploit,10.385,18.350,2.936,11.424,0.400,1.150,-264.546875,-29.616,-52.115,-81.731
exploit,10.135,18.250,3.108,11.638,0.559,1.050,-264.033447265625,-27.266,-50.165,-77.431
exploit,17.085,17.900,3.870,4.704,0.851,0.700,-255.0087890625,-131.012,-30.912,-161.924
exploit,17.085,17.750,3.785,4.597,1.001,0.550,-302.802734375,-30.305,-30.305,-60.61
exploit,17.135,17.800,3.823,4.648,0.955,0.600,-250.994140625,-132.546,-142.661,-275.207
exploit,17.135,17.800,3.950,4.598,0.955,0.600,-216.580078125,-29.598,-34.106,-63.704
exploit,17.035,17.850,3.785,4.593,0.900,0.650,-246.7987060546875,-31.823,-35.022,-66.845
exploit,10.285,18.350,2.719,11.142,0.412,1.150,-216.474609375,-26.209,-48.01,-74.219
exploit,10.335,18.300,2.922,11.321,0.453,1.100,-232.91748046875,-29.612,-51.312,-80.924
exploit,17.035,17.800,3.925,4.657,0.950,0.600,-175.72802734375,-30.185,-29.299,-59.484
exploit,17.035,17.850,3.829,4.674,0.900,0.650,-192.2117919921875,-131.721,-34.824,-166.545
exploit,10.635,18.350,2.675,11.090,0.400,1.150,-219.97998046875,-28.413,-49.714,-78.127
exploit,17.085,17.850,3.844,4.629,0.901,0.650,-182.93896484375,-135.915,-140.514,-276.429
exploit,10.635,18.250,2.792,10.924,0.500,1.050,-177.8955078125,-28.226,-49.224,-77.45
exploit,17.135,17.700,3.832,4.757,1.055,0.500,-238.621337890625,-1031.16,-1031.16,-2062.33
exploit,16.935,17.850,3.728,4.873,0.900,0.650,-250.7744140625,-1036.8,-1036.8,-2073.6
exploit,16.885,17.900,3.798,4.608,0.850,0.700,-248.29241943359375,-134.979,-140.785,-275.764
explore,11.485,18.350,1.887,10.346,0.400,1.150,-484.2454833984375,-1008.48,-1008.48,-2016.96
exploit,10.535,18.300,2.787,11.271,0.450,1.100,-249.46630859375,-29.547,-50.955,-80.502
exploit,10.135,18.400,2.942,11.472,0.430,0.894,-252.4150390625,-31.22,-51.922,-83.142
exploit,10.435,18.300,2.813,11.282,0.450,1.100,-238.8408203125,-28.755,-51.853,-80.608
explore,10.435,17.800,2.783,11.246,0.950,0.600,-878.476806640625,-28.807,-48.108,-76.915
exploit,10.435,18.350,2.839,11.337,0.400,1.150,-242.35498046875,-29.54,-51.041,-80.581
exploit,10.235,18.150,2.970,11.512,0.618,0.950,-263.9580078125,-31.705,-50.703,-82.408
exploit,10.485,18.200,2.833,11.281,0.550,1.000,-237.02392578125,-30.036,-51.638,-81.674
exploit,10.535,18.300,2.853,11.254,0.450,1.100,-203.53125,-28.683,-48.794,-77.477
exploit,10.635,18.350,2.705,11.147,0.400,1.150,-212.97900390625,-32.972,-55.564,-88.536
exploit,10.335,18.200,2.932,11.325,0.552,1.000,-213.12353515625,-31.012,-54.017,-85.029
exploit,10.185,18.400,3.067,11.633,0.403,0.939,-251.484619140625,-28.596,-50.087,-78.683
exploit,10.285,18.150,2.965,11.514,0.608,0.950,-237.2763671875,-30.359,-51.96,-82.319
exploit,10.235,18.150,2.939,11.420,0.618,0.950,-236.47802734375,-30.664,-52.364,-83.028
exploit,10.135,18.450,3.045,11.483,0.391,0.873,-210.19287109375,-29.535,-50.733,-80.268
exploit,17.335,17.950,3.870,4.492,0.854,0.750,-249.87353515625,-1118.47,-1118.47,-2236.95
exploit,10.335,18.100,2.902,11.475,0.652,0.900,-223.95849609375,-153.332,-51.964,-205.296
exploit,10.135,18.450,3.055,11.535,0.391,0.873,-210.39794921875,-1008.32,-1008.32,-2016.64
exploit,10.085,18.500,3.073,11.389,0.391,0.808,-169.458984375,-29.839,-51.847,-81.686
exploit,10.535,18.350,2.755,11.199,0.400,1.150,-203.548828125,-1015.74,-1015.74,-2031.47
exploit,8.135,17.100,3.507,11.786,0.600,1.500,-196.1195068359375,-1135.51,-1135.51,-2271.02
exploit,10.385,18.200,2.909,11.409,0.550,1.000,-222.54296875,-1057.25,-1057.25,-2114.5
exploit,10.485,18.350,2.843,11.272,0.400,1.150,-221.5146484375,-30.797,-50.512,-81.309
exploit,10.435,18.250,2.814,11.356,0.500,1.050,-274.6142578125,-30.017,-52.224,-82.241
exploit,10.535,18.350,2.742,11.184,0.400,1.150,-218.3271484375,-29.324,-49.825,-79.149
explore,15.385,17.850,2.185,6.298,0.900,0.650,-767.4432373046875,-135.046,-37.16,-172.206
exploit,10.335,18.250,2.981,11.427,0.502,1.050,-269.283203125,-29.672,-48.071,-77.743
exploit,10.335,18.100,2.908,11.312,0.652,0.900,-286.26513671875,-33.766,-53.364,-87.13
exploit,10.435,18.250,2.840,11.311,0.500,1.050,-248.5947265625,-30.22,-49.119,-79.339
exploit,10.435,18.350,2.857,11.386,0.400,1.150,-264.34814453125,-30.613,-51.114,-81.727
exploit,10.435,18.150,2.803,11.275,0.600,0.950,-271.40087890625,-1096.18,-1096.18,-2192.37
exploit,10.385,18.250,2.825,11.330,0.500,1.050,-249.30517578125,-30.063,-52.972,-83.035
exploit,10.385,18.350,2.740,11.225,0.400,1.150,-234.21484375,-30.47,-47.671,-78.141
explore,11.285,18.300,2.207,10.285,0.450,1.100,-1024.999755859375,-30.631,-49.032,-79.663
exploit,10.585,18.350,2.723,11.160,0.400,1.150,-215.54541015625,-31.612,-52.804,-84.416
exploit,14.335,18.300,2.973,11.495,0.450,1.100,-277.68701171875,-42.162,-52.944,-95.106
exploit,10.085,18.200,3.112,11.715,0.626,1.000,-307.5775146484375,-29.739,-51.139,-80.878
exploit,10.185,18.300,3.016,11.614,0.492,1.100,-280.09130859375,-29.04,-50.742,-79.782
exploit,10.435,18.300,2.864,11.103,0.450,1.100,-150.380859375,-30.759,-49.16,-79.919
exploit,10.235,18.200,2.888,11.247,0.570,1.000,-297.97021484375,-31.419,-52.523,-83.942
exploit,10.385,18.300,2.813,11.295,0.450,1.100,-262.65869140625,-30.984,-51.188,-82.172
exploit,10.385,18.350,2.933,11.497,0.400,1.150,-262.494140625,-1042.7,-1042.7,-2085.41
exploit,10.285,18.200,2.975,11.553,0.559,1.000,-270.919921875,-28.26,-53.448,-81.708
exploit,10.185,18.400,2.895,11.346,0.403,0.939,-279.79150390625,-28.102,-51.406,-79.508
exploit,12.485,17.600,0.660,9.222,1.150,0.400,-329.70037841796875,-29.934,-45.736,-75.67
exploit,10.735,18.350,2.706,11.050,0.400,1.150,-179.37646484375,-29.079,-49.692,-78.771
exploit,10.285,18.250,3.053,11.627,0.510,1.050,-294.820556640625,-29.545,-48.947,-78.492
exploit,10.535,18.300,2.725,11.209,0.450,1.100,-277.21044921875,-1026.13,-1026.13,-2052.27
exploit,10.435,18.300,2.780,11.314,0.450,1.100,-282.16845703125,-1041.72,-1041.72,-2083.43
exploit,12.585,17.650,0.700,9.174,1.100,0.450,-284.30120849609375,-26.003,-40.804,-66.807
exploit,10.185,18.200,3.028,11.630,0.585,1.000,-264.9315185546875,-27.328,-48.128,-75.456
exploit,12.735,17.600,0.641,8.972,1.150,0.400,-215.22760009765625,-25.485,-38.285,-63.77
exploit,12.335,17.650,0.732,9.247,1.100,0.450,-235.896484375,-27.655,-42.756,-70.411
exploit,12.785,17.600,0.584,9.106,1.150,0.400,-152.56021118164062,-26.32,-42.522,-68.842
exploit,10.135,18.250,3.134,11.685,0.559,1.050,-292.8836669921875,-31.912,-54.819,-86.731
explore,13.185,17.750,0.204,8.594,1.000,0.550,-657.764404296875,-31.844,-42.141,-73.985
exploit,12.535,17.600,0.656,9.078,1.150,0.400,-105.51272583007812,-26.164,-43.964,-70.128
exploit,10.335,18.150,2.981,11.556,0.602,0.950,-278.93896484375,-1012.91,-1012.91,-2025.83
exploit,12.735,17.600,0.456,8.945,1.150,0.400,-177.2384033203125,-25.412,-41.718,-67.13
exploit,12.585,17.650,0.614,9.122,1.100,0.450,-163.54034423828125,-26.982,-42.679,-69.661
exploit,12.785,17.650,0.488,8.976,1.100,0.450,-210.54653930664062,-25.454,-41.857,-67.311
exploit,12.835,17.600,0.437,8.880,1.150,0.400,-186.40133666992188,-26.137,-39.954,-66.091
explore,12.935,17.900,0.305,8.795,0.850,0.700,-637.605712890625,-27.714,-41.905,-69.619
exploit,12.635,17.600,0.586,9.032,1.150,0.400,-64.21188354492188,-26.992,-40.393,-67.385
exploit,12.785,17.650,0.542,9.006,1.100,0.450,-123.83694458007812,-25.596,-39.295,-64.891
exploit,12.835,17.700,0.526,8.920,1.050,0.500,-215.359375,-1041.07,-1041.07,-2082.14
exploit,10.785,17.750,0.738,9.010,1.000,0.550,-216.73846435546875,-28.073,-48.972,-77.045
exploit,12.585,17.650,0.636,9.212,1.100,0.450,-182.3603515625,-26.58,-38.989,-65.569
exploit,10.335,18.350,2.756,11.161,0.403,1.150,-211.38916015625,-30.373,-51.773,-82.146
exploit,12.435,17.650,0.874,9.320,1.100,0.450,-248.1876220703125,-29.417,-48.615,-78.032
exploit,10.535,18.350,2.923,11.155,0.400,1.150,-109.14794921875,-33.359,-52.251,-85.61
exploit,12.235,17.600,0.760,9.355,1.150,0.400,-121.57232666015625,-1024.17,-1024.17,-2048.35
exploit,12.635,17.600,0.777,9.004,1.150,0.400,-103.08392333984375,-27.438,-45.035,-72.473
exploit,12.935,17.600,0.205,8.709,1.150,0.400,-289.40911865234375,-25.848,-39.147,-64.995
exploit,10.385,18.250,2.916,11.421,0.500,1.050,-327.197265625,-32.969,-54.772,-87.741
exploit,10.235,18.350,2.850,11.177,0.427,1.150,-174.24560546875,-1039.7,-1039.7,-2079.4
exploit,12.835,17.650,0.455,8.901,1.100,0.450,-279.1136169433594,-26.932,-41.539,-68.471
explore,11.635,17.700,1.552,10.129,1.050,0.500,-791.7803955078125,-30.673,-48.262,-78.935
exploit,13.035,17.600,0.290,8.745,1.150,0.400,-240.9818115234375,-27.031,-38.324,-65.355
exploit,10.535,18.350,2.663,11.142,0.400,1.150,-276.6337890625,-1042.85,-1042.85,-2085.7
exploit,12.785,17.600,0.414,8.971,1.150,0.400,-153.785888671875,-26.712,-39.311,-66.023
exploit,13.485,18.350,0.436,8.281,0.400,1.150,-300.38037109375,-25.59,-40.085,-65.675
exploit,10.135,18.300,3.064,11.575,0.515,0.962,-318.124267578125,-30.71,-52.405,-83.115
exploit,12.635,17.650,0.710,9.031,1.100,0.450,-216.02914428710938,-28.205,-42.602,-70.807
exploit,12.785,17.650,0.323,8.872,1.100,0.450,-218.65472412109375,-26.768,-42.271,-69.039
exploit,12.835,17.600,0.706,9.045,1.150,0.400,-153.5850830078125,-27.133,-42.532,-69.665
exploit,13.035,17.600,0.205,8.652,1.150,0.400,-236.29351806640625,-25.967,-43.759,-69.726
exploit,12.535,17.600,0.437,8.968,1.150,0.400,-134.56158447265625,-1041.11,-1041.11,-2082.22
explore,12.835,18.250,0.576,8.899,0.500,1.050,-582.49365234375,-26.348,-39.949,-66.297
exploit,12.585,17.600,0.727,9.180,1.150,0.400,-267.88818359375,-25.82,-41.536,-67.356
exploit,10.735,18.350,2.737,11.103,0.400,1.150,-220.00390625,-28.625,-52.03,-80.655
exploit,12.585,17.600,0.550,9.084,1.150,0.400,-262.7359619140625,-28.424,-47.121,-75.545
explore,14.585,17.850,1.343,7.172,0.900,0.650,-768.3128051757812,-135.309,-35.499,-170.808
exploit,10.435,18.350,2.901,11.409,0.400,1.150,-288.81201171875,-28.613,-50.82,-79.433
exploit,12.585,17.600,0.799,9.122,1.150,0.400,-182.0491943359375,-27.818,-42.718,-70.536
explore,10.935,17.950,2.384,10.960,0.800,0.750,-1216.65087890625,-1035.68,-1035.68,-2071.37
explore,15.335,17.850,2.197,6.308,0.900,0.650,-625.357421875,-134.734,-35.927,-170.661
exploit,12.585,17.600,0.696,9.143,1.150,0.400,-223.07177734375,-1006.84,-1006.84,-2013.67
exploit,12.835,17.650,0.160,8.699,1.100,0.450,-268.6879577636719,-26.57,-43.672,-70.242
exploit,10.335,18.350,2.884,11.422,0.403,1.150,-293.7421875,-30.946,-52.148,-83.094
exploit,10.485,18.350,2.774,11.218,0.400,1.150,-255.4306640625,-28.589,-47.9,-76.489
explore,12.435,17.650,0.608,9.070,1.100,0.450,-343.4840087890625,-26.467,-41.067,-67.534
exploit,13.085,17.600,0.269,8.727,1.150,0.400,-254.888916015625,-26.031,-41.238,-67.269
exploit,10.235,18.200,3.087,11.593,0.570,1.000,-309.0537109375,-32.396,-53.994,-86.39
explore,10.835,17.600,2.211,10.749,1.150,0.400,-1302.84423828125,-29.441,-51.745,-81.186
exploit,12.785,17.600,0.744,9.059,1.150,0.400,-241.55950927734375,-27.691,-44.589,-72.28
exploit,13.035,17.650,0.204,8.645,1.100,0.450,-269.87017822265625,-29.13,-43.63,-72.76
exploit,12.685,17.600,0.557,8.833,1.150,0.400,-253.82769775390625,-27.911,-44.511,-72.422
exploit,10.435,18.350,2.916,11.080,0.400,1.150,-76.767578125,-28.316,-49.408,-77.724
exploit,13.335,18.350,0.314,8.474,0.400,1.150,-270.259765625,-27.219,-40.119,-67.338
exploit,13.185,18.350,0.268,8.499,0.400,1.150,-264.1484375,-25.523,-41.224,-66.747
exploit,13.135,17.700,0.177,8.629,1.050,0.500,-277.39019775390625,-28.759,-40.652,-69.411
exploit,12.785,17.600,0.391,8.845,1.150,0.400,-239.9095458984375,-1001.78,-1001.78,-2003.57
exploit,12.785,17.600,0.619,9.058,1.150,0.400,-272.2772216796875,-25.735,-40.442,-66.177
explore,10.885,18.200,2.330,10.807,0.550,1.000,-1078.01123046875,-30.764,-53.459,-84.223
exploit,10.235,18.200,3.080,11.611,0.570,1.000,-298.135498046875,-32.13,-53.735,-85.865
exploit,12.835,17.600,0.646,8.857,1.150,0.400,-262.405517578125,-26.542,-41.442,-67.984
exploit,10.135,18.250,3.096,11.617,0.559,1.050,-289.03466796875,-1041.51,-1041.51,-2083.02
exploit,10.485,18.350,2.838,11.271,0.400,1.150,-251.28076171875,-28.336,-50.638,-78.974
exploit,13.285,17.750,0.104,8.492,1.000,0.550,-294.6109619140625,-1114.39,-1114.39,-2228.78
exploit,10.385,18.300,2.920,11.347,0.450,1.100,-276.77490234375,-1040.98,-1040.98,-2081.97
exploit,12.735,17.600,0.609,9.024,1.150,0.400,-273.7135009765625,-25.66,-40.652,-66.312
exploit,12.185,18.350,1.071,9.415,0.400,1.150,-309.2716064453125,-25.759,-40.859,-66.618
exploit,10.435,18.350,2.818,11.270,0.400,1.150,-263.9794921875,-31.312,-50.412,-81.724
exploit,12.885,17.600,0.520,8.812,1.150,0.400,-292.1240234375,-25.149,-40.851,-66
exploit,12.535,17.600,0.916,8.986,1.150,0.400,-68.55279541015625,-27.167,-45.977,-73.144
exploit,12.935,17.600,0.457,8.851,1.150,0.400,-292.547119140625,-26.404,-41.712,-68.116
explore,15.985,17.950,2.871,5.723,0.800,0.750,-625.526611328125,-1083.44,-1083.44,-2166.87
exploit,12.785,17.600,0.653,8.949,1.150,0.400,-199.115478515625,-28.065,-44.457,-72.522
exploit,10.535,18.350,2.776,11.195,0.400,1.150,-243.4990234375,-29.759,-51.263,-81.022
exploit,12.385,18.350,0.922,9.266,0.400,1.150,-268.3554382324219,-25.494,-39.497,-64.991
exploit,12.535,18.350,0.879,9.215,0.400,1.150,-270.0865478515625,-25.747,-41.637,-67.384
exploit,12.535,17.650,0.894,9.090,1.100,0.450,-180.57562255859375,-27.675,-43.07,-70.745
exploit,12.735,17.600,0.670,8.998,1.150,0.400,-203.080810546875,-25.53,-44.033,-69.563
exploit,10.435,18.350,2.804,11.313,0.400,1.150,-288.9541015625,-28.183,-52.095,-80.278
exploit,12.385,18.350,0.848,9.367,0.400,1.150,-240.93292236328125,-31.145,-51.337,-82.482
exploit,12.585,18.350,0.792,9.085,0.400,1.150,-213.62677001953125,-25.026,-42.719,-67.745
