type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,22.135,17.550,0.312,8.709,0.350,1.200,-99.3251953125,-31.317,-40.632,-71.949
exploit,21.985,17.550,0.287,8.775,0.350,1.200,-104.6591796875,-29.739,-42.219,-71.958
exploit,22.085,17.550,0.305,8.759,0.350,1.200,-102.24365234375,-29.857,-40.357,-70.214
exploit,21.785,17.550,0.357,8.682,0.350,1.200,-98.12890625,-28.534,-39.91,-68.444
exploit,21.685,17.550,0.364,8.716,0.350,1.200,-98.47802734375,-31.016,-41.315,-72.331
exploit,21.985,17.600,0.499,8.673,0.400,1.150,-117.7099609375,-29.709,-41.108,-70.817
exploit,21.935,17.550,0.338,8.727,0.350,1.200,-98.9736328125,-33.412,-41.714,-75.126
exploit,21.985,17.550,0.367,8.663,0.350,1.200,-98.85302734375,-29.817,-40.017,-69.834
exploit,21.785,17.550,0.442,8.641,0.350,1.200,-106.451171875,-28.26,-40.459,-68.719
exploit,21.935,17.550,0.331,8.727,0.350,1.200,-99.130859375,-28.081,-43.58,-71.661
exploit,22.085,17.550,0.282,8.750,0.350,1.200,-103.18359375,-26.899,-42.099,-68.998
exploit,21.985,17.550,0.370,8.681,0.350,1.200,-98.361328125,-30.165,-40.964,-71.129
exploit,22.035,17.550,0.445,8.583,0.350,1.200,-115.48193359375,-28.735,-43.739,-72.474
exploit,22.085,17.550,0.310,8.728,0.350,1.200,-100.06884765625,-30.018,-44.415,-74.433
exploit,22.135,17.550,0.323,8.743,0.350,1.200,-100.26611328125,-29.057,-51.957,-81.014
exploit,21.935,17.550,0.281,8.721,0.350,1.200,-101.91796875,-28.322,-44.031,-72.353
exploit,21.885,17.550,0.382,8.679,0.350,1.200,-98.8037109375,-30.128,-40.827,-70.955
exploit,22.085,17.550,0.358,8.708,0.350,1.200,-98.18994140625,-30.311,-40.815,-71.126
exploit,21.985,17.550,0.418,8.674,0.350,1.200,-101.41748046875,-32.435,-41.437,-73.872
exploit,21.835,17.550,0.459,8.691,0.350,1.200,-105.97509765625,-28.92,-44.82,-73.74
exploit,21.885,17.550,0.443,8.649,0.350,1.200,-105.92626953125,-29.142,-41.735,-70.877
exploit,21.785,17.550,0.406,8.649,0.350,1.200,-101.73095703125,-30.9,-44.299,-75.199
exploit,21.935,17.550,0.342,8.681,0.350,1.200,-98.19775390625,-27.756,-43.456,-71.212
exploit,21.785,17.550,0.279,8.707,0.350,1.200,-101.83837890625,-28.59,-40.096,-68.686
exploit,22.035,17.600,0.566,8.702,0.400,1.150,-122.8486328125,-28.37,-43.871,-72.241
exploit,21.985,17.550,0.288,8.721,0.350,1.200,-101.341796875,-29.95,-40.742,-70.692
exploit,21.785,17.550,0.477,8.642,0.350,1.200,-112.1376953125,-28.44,-40.541,-68.981
exploit,21.935,17.550,0.338,8.742,0.350,1.200,-99.75146484375,-32.939,-41.742,-74.681
exploit,21.935,17.550,0.405,8.671,0.350,1.200,-100.44140625,-1016.65,-1016.65,-2033.29
exploit,21.785,17.550,0.447,8.638,0.350,1.200,-107.4033203125,-30.709,-40.609,-71.318
exploit,21.985,17.550,0.339,8.668,0.350,1.200,-98.58447265625,-30.254,-40.149,-70.403
exploit,21.785,17.550,0.334,8.700,0.350,1.200,-98.3017578125,-30.035,-43.626,-73.661
exploit,22.035,17.600,0.520,8.655,0.400,1.150,-121.3232421875,-32.305,-41.004,-73.309
exploit,21.885,17.550,0.297,8.757,0.350,1.200,-102.56787109375,-30.318,-41.817,-72.135
exploit,21.935,17.550,0.502,8.696,0.350,1.200,-112.9423828125,-30.039,-40.339,-70.378
exploit,22.035,17.550,0.313,8.726,0.350,1.200,-99.783203125,-30.608,-42.008,-72.616
exploit,21.985,17.550,0.342,8.686,0.350,1.200,-98.13623046875,-27.806,-41.098,-68.904
exploit,21.735,17.550,0.429,8.676,0.350,1.200,-102.53759765625,-33.251,-40.654,-73.905
exploit,20.785,17.550,0.348,8.684,0.350,1.200,-98.09521484375,-34.34,-41.235,-75.575
exploit,21.985,17.550,0.299,8.760,0.350,1.200,-102.60693359375,-27.741,-40.357,-68.098
exploit,21.985,17.550,0.430,8.701,0.350,1.200,-102.1826171875,-27.713,-42.612,-70.325
exploit,21.785,17.550,0.408,8.667,0.350,1.200,-100.88818359375,-29.657,-42.457,-72.114
exploit,21.885,17.550,0.363,8.718,0.350,1.200,-98.51904296875,-30.973,-41.168,-72.141
exploit,21.885,17.550,0.485,8.644,0.350,1.200,-113.4189453125,-29.631,-40.531,-70.162
exploit,21.985,17.550,0.473,8.497,0.350,1.200,-144.9111328125,-28.834,-41.75,-70.584
exploit,22.085,17.550,0.477,8.693,0.350,1.200,-108.6650390625,-30.175,-41.374,-71.549
exploit,22.035,17.550,0.341,8.732,0.350,1.200,-99.15625,-29.955,-41.051,-71.006
exploit,21.985,17.550,0.343,8.758,0.350,1.200,-100.84912109375,-30.345,-41.563,-71.908
exploit,21.885,17.550,0.357,8.753,0.350,1.200,-100.44384765625,-29.06,-41.252,-70.312
exploit,21.985,17.550,0.414,8.663,0.350,1.200,-101.58056640625,-31.069,-40.971,-72.04
exploit,21.985,17.550,0.289,8.751,0.350,1.200,-102.72021484375,-27.773,-40.457,-68.23
exploit,21.885,17.550,0.433,8.717,0.350,1.200,-102.7373046875,-30.653,-40.426,-71.079
exploit,21.885,17.550,0.354,8.700,0.350,1.200,-98.05322265625,-29.495,-42.992,-72.487
exploit,21.885,17.550,0.409,8.672,0.350,1.200,-100.7451171875,-31.09,-40.291,-71.381
exploit,21.835,17.550,0.369,8.697,0.350,1.200,-98.2177734375,-29.365,-41.767,-71.132
exploit,21.985,17.550,0.313,8.741,0.350,1.200,-100.564453125,-31.515,-41.914,-73.429
exploit,21.835,17.550,0.379,8.708,0.350,1.200,-98.6591796875,-30.649,-43.048,-73.697
exploit,22.035,17.600,0.510,8.674,0.400,1.150,-118.6455078125,-29.808,-43.415,-73.223
exploit,21.885,17.550,0.354,8.669,0.350,1.200,-98.44384765625,-29.431,-42.832,-72.263
exploit,22.185,17.550,0.306,8.776,0.350,1.200,-103.62939453125,-32.277,-41.781,-74.058
exploit,21.985,17.550,0.481,8.633,0.350,1.200,-113.8359375,-27.346,-43.647,-70.993
exploit,21.835,17.550,0.321,8.690,0.350,1.200,-98.7177734375,-32.293,-43.293,-75.586
exploit,21.835,17.550,0.383,8.695,0.350,1.200,-98.697265625,-30.621,-40.62,-71.241
exploit,21.785,17.550,0.302,8.707,0.350,1.200,-99.9384765625,-29.481,-40.582,-70.063
exploit,21.985,17.550,0.487,8.652,0.350,1.200,-112.896484375,-27.871,-40.072,-67.943
exploit,21.785,17.550,0.360,8.688,0.350,1.200,-98.0810546875,-29.257,-41.653,-70.91
exploit,22.035,17.550,0.335,8.730,0.350,1.200,-99.1826171875,-28.097,-40.583,-68.68
exploit,21.985,17.550,0.261,8.732,0.350,1.200,-104.31396484375,-27.759,-40.861,-68.62
exploit,21.885,17.550,0.456,8.671,0.350,1.200,-106.22314453125,-30.401,-41.905,-72.306
exploit,21.935,17.550,0.450,8.656,0.350,1.200,-106.32763671875,-28.605,-41.607,-70.212
exploit,21.835,17.550,0.348,8.694,0.350,1.200,-98.04248046875,-33.122,-41.424,-74.546
exploit,21.685,17.550,0.316,8.673,0.350,1.200,-99.25634765625,-1016.88,-1016.88,-2033.76
exploit,22.035,17.550,0.376,8.670,0.350,1.200,-98.833984375,-26.782,-42.182,-68.964
exploit,21.835,17.550,0.333,8.658,0.350,1.200,-99.185546875,-30.552,-40.451,-71.003
exploit,21.935,17.550,0.465,8.690,0.350,1.200,-106.79345703125,-29.194,-39.993,-69.187
exploit,21.785,17.550,0.328,8.714,0.350,1.200,-98.76171875,-29.376,-44.376,-73.752
exploit,22.035,17.550,0.350,8.705,0.350,1.200,-98.125,-28.237,-41.449,-69.686
exploit,22.135,17.550,0.328,8.722,0.350,1.200,-99.02392578125,-29.691,-40.691,-70.382
exploit,21.885,17.550,0.374,8.692,0.350,1.200,-98.33251953125,-30.479,-40.778,-71.257
exploit,22.085,17.550,0.259,8.772,0.350,1.200,-106.876953125,-29.325,-40.927,-70.252
exploit,21.785,17.550,0.335,8.689,0.350,1.200,-98.2529296875,-33.649,-41.444,-75.093
exploit,21.935,17.550,0.315,8.750,0.350,1.200,-101.09326171875,-28.214,-43.313,-71.527
exploit,21.935,17.550,0.294,8.714,0.350,1.200,-100.67431640625,-29.284,-44.195,-73.479
exploit,21.835,17.550,0.451,8.687,0.350,1.200,-104.9423828125,-27.974,-45.382,-73.356
exploit,21.685,17.550,0.373,8.684,0.350,1.200,-98.3701171875,-29.233,-40.832,-70.065
exploit,22.185,17.550,0.342,8.834,0.350,1.200,-110.16259765625,-31.288,-43.588,-74.876
exploit,21.985,17.550,0.490,8.673,0.350,1.200,-111.93017578125,-27.463,-42.747,-70.21
exploit,22.085,17.550,0.264,8.809,0.350,1.200,-109.86474609375,-30.256,-44.563,-74.819
exploit,21.985,17.550,0.434,8.630,0.350,1.200,-106.560546875,-27.888,-43.387,-71.275
exploit,21.935,17.550,0.279,8.740,0.350,1.200,-102.87158203125,-29.782,-41.686,-71.468
exploit,22.035,17.550,0.342,8.697,0.350,1.200,-98.111328125,-32.193,-41.507,-73.7
exploit,21.785,17.550,0.299,8.693,0.350,1.200,-100.0126953125,-31.379,-41.473,-72.852
exploit,21.935,17.550,0.323,8.694,0.350,1.200,-98.62890625,-29.703,-42.228,-71.931
exploit,21.935,17.550,0.437,8.734,0.350,1.200,-103.7080078125,-28.915,-42.111,-71.026
exploit,21.885,17.550,0.397,8.661,0.350,1.200,-100.267578125,-30.374,-40.771,-71.145
exploit,21.985,17.550,0.328,8.739,0.350,1.200,-99.84375,-27.301,-45.595,-72.896
exploit,22.035,17.550,0.339,8.682,0.350,1.200,-98.23828125,-28.54,-40.743,-69.283
exploit,22.135,17.550,0.277,8.740,0.350,1.200,-103.08642578125,-28.196,-42.301,-70.497
exploit,21.835,17.550,0.437,8.616,0.350,1.200,-108.63427734375,-30.912,-43.531,-74.443
exploit,21.885,17.550,0.338,8.697,0.350,1.200,-98.193359375,-29.736,-40.235,-69.971
exploit,21.985,17.550,0.437,8.672,0.350,1.200,-103.67138671875,-28.397,-41.095,-69.492
exploit,21.885,17.550,0.444,8.694,0.350,1.200,-103.85791015625,-28.725,-40.626,-69.351
exploit,21.985,17.550,0.513,8.560,0.350,1.200,-135.43310546875,-27.231,-40.534,-67.765
exploit,21.985,17.550,0.408,8.723,0.350,1.200,-100.6494140625,-29.188,-40.988,-70.176
exploit,21.885,17.550,0.460,8.681,0.350,1.200,-106.31103515625,-1017.04,-1017.04,-2034.09
exploit,22.135,17.550,0.315,8.698,0.350,1.200,-99.02783203125,-29.988,-41.403,-71.391
exploit,21.935,17.550,0.482,8.665,0.350,1.200,-110.95703125,-28.24,-40.96,-69.2
exploit,21.885,17.550,0.345,8.697,0.350,1.200,-98.06689453125,-31.784,-43.592,-75.376
exploit,21.635,17.550,0.460,8.661,0.350,1.200,-107.41796875,-31.254,-42.554,-73.808
exploit,21.785,17.550,0.335,8.687,0.350,1.200,-98.27783203125,-29.839,-41.137,-70.976
exploit,21.835,17.550,0.405,8.655,0.350,1.200,-101.2392578125,-30.48,-40.765,-71.245
exploit,21.985,17.550,0.425,8.671,0.350,1.200,-102.2587890625,-30.609,-41.108,-71.717
exploit,21.985,17.550,0.400,8.661,0.350,1.200,-100.47802734375,-31.199,-42.714,-73.913
exploit,21.885,17.550,0.350,8.687,0.350,1.200,-98.04736328125,-29.905,-39.906,-69.811
exploit,21.785,17.550,0.376,8.670,0.350,1.200,-98.8232421875,-30.492,-40.893,-71.385
exploit,21.785,17.550,0.393,8.682,0.350,1.200,-99.31298828125,-30.949,-40.847,-71.796
exploit,21.685,17.550,0.321,8.695,0.350,1.200,-98.755859375,-30.486,-41.589,-72.075
exploit,22.035,17.600,0.493,8.696,0.400,1.150,-116.265625,-28.959,-40.56,-69.519
exploit,21.885,17.550,0.348,8.698,0.350,1.200,-98.05615234375,-31.275,-41.278,-72.553
exploit,21.985,17.550,0.297,8.755,0.350,1.200,-102.359375,-28.296,-40.799,-69.095
exploit,21.935,17.550,0.357,8.710,0.350,1.200,-98.22998046875,-28.042,-40.644,-68.686
exploit,22.035,17.550,0.408,8.666,0.350,1.200,-100.85791015625,-28.455,-40.955,-69.41
exploit,21.885,17.550,0.401,8.639,0.350,1.200,-102.17529296875,-29.268,-41.467,-70.735
exploit,21.785,17.550,0.416,8.656,0.350,1.200,-102.23291015625,-1016.95,-1016.95,-2033.89
exploit,21.835,17.550,0.252,8.729,0.350,1.200,-105.3876953125,-29.325,-41.227,-70.552
exploit,22.185,17.550,0.341,8.818,0.350,1.200,-107.72021484375,-27.824,-43.903,-71.727
